"ProblemID","UserID","SubmissionNumber","TimeStamp","TimeSinceLast","Grade","GradeDiff","NVideoEvents","NForumEvents","NumberOfThreadCreated","NumberOfUpvotes","NumberOfVideoInteractions","RewatchingScore","NumberOfPosts","NumberVideoWatched","NumberOfThreadViews","DurationOfVideoActivity","AverageVideoTimeDiffs","LastForumEvent","NumberOfSlowPlay","TimeSpentOnForum","LastVideoEvent","AvgTimeBwSubs","NVideoAndForum","ActivityRate","TimeSinceLastVideo","TimeSinceLastForum","improved"
2,"06c0a7475c259ebe82516cde7e0fc1b5",4,1394203516,256655,0,-30,7,32,1,0,0,0,1,1,9,33,5.5,1394188669,0,206356,1394143643,24104.5,39,0.333333333333333,59873,14847,"No"
2,"06c0a7475c259ebe82516cde7e0fc1b5",8,1394204760,341,0,0,6,0,0,0,0,0,0,1,0,36,7.2,0,0,0,1394204480,24104.5,6,0.333333333333333,280,1394204760,"No"
4,"06ec70304005d72422672d5e093475f3",5,1394696798,471804,75,0,0,9,0,0,0,0,0,0,2,0,0,1394696324,0,139527,0,36795.6504065041,9,0.0894308943089431,1394696798,474,"No"
4,"06ec70304005d72422672d5e093475f3",7,1395233957,537012,75,0,44,4,0,0,19,4,0,5,2,135146,3142.93023255814,1395233161,0,406293,1394832249,36795.6504065041,48,0.0894308943089431,401708,796,"No"
5,"06ec70304005d72422672d5e093475f3",12,1394557492,918,0,0,0,1,0,0,0,0,0,0,0,0,0,1394556797,0,0,0,36795.6504065041,1,0.0894308943089431,1394557492,695,"No"
5,"06ec70304005d72422672d5e093475f3",18,1394560190,1610,77.7777777777778,77.7777777777778,0,7,0,0,0,0,0,0,2,0,0,1394559063,0,249,0,36795.6504065041,7,0.0894308943089431,1394560190,1127,"Yes"
7,"06ec70304005d72422672d5e093475f3",4,1396202010,1281869,0,-85.7142857142857,38,12,0,0,19,0,0,4,1,82570,2231.62162162162,1396133330,0,1212836,1395694728,36795.6504065041,50,0.0894308943089431,507282,68680,"No"
8,"06ec70304005d72422672d5e093475f3",7,1396209390,619457,50,-37.5,38,9,0,0,19,0,0,4,0,82570,2231.62162162162,1396133330,0,543053,1395694728,36795.6504065041,47,0.0894308943089431,514662,76060,"No"
9,"06ec70304005d72422672d5e093475f3",6,1396034807,75112,45,45,0,4,0,0,0,0,0,0,0,0,0,1395961244,0,1512,0,36795.6504065041,4,0.0894308943089431,1396034807,73563,"Yes"
9,"06ec70304005d72422672d5e093475f3",16,1396201332,164661,97.5,2.5,0,1,0,0,0,0,0,0,0,0,0,1396133330,0,0,0,36795.6504065041,1,0.0894308943089431,1396201332,68002,"Yes"
11,"06ec70304005d72422672d5e093475f3",4,1396198037,64851,77.7777777777778,0,0,1,0,0,0,0,0,0,0,0,0,1396133330,0,0,0,36795.6504065041,1,0.0894308943089431,1396198037,64707,"No"
14,"06ec70304005d72422672d5e093475f3",16,1397504905,598981,53.3333333333333,-13.3333333333333,0,11,0,0,0,0,0,0,5,0,0,1397504143,0,8516,0,36795.6504065041,11,0.0894308943089431,1397504905,762,"No"
15,"06ec70304005d72422672d5e093475f3",5,1397497818,3148,60,10,0,10,0,0,0,0,0,0,5,0,0,1397495997,0,370,0,36795.6504065041,10,0.0894308943089431,1397497818,1821,"Yes"
1,"07c8726a4fd19ef03877aa9d1a771e3a",9,1394202581,667,0,0,0,4,0,0,0,0,0,0,2,0,0,1394202190,0,243,0,2223.54545454545,4,0.0454545454545455,1394202581,391,"No"
4,"07f91ac1ff0768b643e34be4d92eac46",3,1398249390,1918,75,0,0,24,1,0,0,0,1,0,12,0,0,1398249248,0,582,0,5188.54545454545,24,0.181818181818182,1398249390,142,"No"
7,"07f91ac1ff0768b643e34be4d92eac46",1,1398513538,53205,0,0,0,6,0,0,0,0,0,0,3,0,0,1398461067,0,186,0,5188.54545454545,6,0.181818181818182,1398513538,52471,"No"
4,"07ff6add3a0181f08b5b4108b062266f",1,1395271538,61942,0,0,4,0,0,0,0,0,0,4,0,1709,569.666666666667,0,0,0,1395241092,3843.16,4,0.04,30446,1395271538,"No"
1,"08614bdfe39b483db6d2fb04098677a9",5,1393947371,580,75,75,0,9,0,0,0,0,0,0,4,0,0,1393947343,0,491,0,988.8,9,0.133333333333333,1393947371,28,"Yes"
2,"08614bdfe39b483db6d2fb04098677a9",1,1393930521,4296,40,40,0,3,0,0,0,0,0,0,2,0,0,1393928210,0,458,0,988.8,3,0.133333333333333,1393930521,2311,"Yes"
5,"094c007ccf1110233032338bcdf902e7",2,1394717626,78867,0,0,0,10,0,0,0,0,1,0,6,0,0,1394639855,0,916,0,16163.2,10,0.2,1394717626,77771,"No"
9,"09daf6df0cb4d4788f87d1ff232c6d7a",1,1396821735,292338,7.5,7.5,0,19,0,0,0,0,0,0,9,0,0,1396821531,0,6949,0,30034.0285714286,19,0.0857142857142857,1396821735,204,"Yes"
9,"09daf6df0cb4d4788f87d1ff232c6d7a",6,1396857591,34987,40,40,7,0,0,0,0,0,0,6,0,7429,1238.16666666667,0,0,0,1396857548,30034.0285714286,7,0.0857142857142857,43,1396857591,"Yes"
9,"09daf6df0cb4d4788f87d1ff232c6d7a",13,1396874795,6812,75,12.5,0,4,0,0,0,0,0,0,2,0,0,1396868313,0,192,0,30034.0285714286,4,0.0857142857142857,1396874795,6482,"Yes"
11,"09daf6df0cb4d4788f87d1ff232c6d7a",3,1396974395,186,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1396974282,30034.0285714286,1,0.0857142857142857,113,1396974395,"No"
11,"09daf6df0cb4d4788f87d1ff232c6d7a",6,1396976888,422,33.3333333333333,11.1111111111111,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1396976830,30034.0285714286,1,0.0857142857142857,58,1396976888,"Yes"
11,"09daf6df0cb4d4788f87d1ff232c6d7a",7,1397027145,50257,33.3333333333333,0,4,0,0,0,0,0,0,3,0,813,271,0,0,0,1397023127,30034.0285714286,4,0.0857142857142857,4018,1397027145,"No"
4,"0af5d5f717cee859ac2ed257c20f1002",3,1395289026,820,75,25,0,1,0,0,0,0,0,0,1,0,0,1395288787,0,0,0,2578.52941176471,1,0.176470588235294,1395289026,239,"Yes"
4,"0af5d5f717cee859ac2ed257c20f1002",5,1395291134,1442,100,25,0,4,0,0,0,0,0,0,1,0,0,1395290461,0,48,0,2578.52941176471,4,0.176470588235294,1395291134,673,"Yes"
7,"0af5d5f717cee859ac2ed257c20f1002",3,1396482626,18067,100,28.5714285714286,0,24,0,0,0,0,0,0,17,0,0,1396478875,0,5860,0,2578.52941176471,24,0.176470588235294,1396482626,3751,"Yes"
4,"0b13c8dc1534376800e957e5d3885e9a",3,1395523689,319,75,25,0,4,0,0,0,0,0,0,2,0,0,1395523442,0,26,0,296.230769230769,4,0.230769230769231,1395523689,247,"Yes"
4,"0b13c8dc1534376800e957e5d3885e9a",4,1395523968,279,75,0,0,4,0,0,0,0,0,0,3,0,0,1395523872,0,145,0,296.230769230769,4,0.230769230769231,1395523968,96,"No"
5,"0b13c8dc1534376800e957e5d3885e9a",6,1395563893,199,100,11.1111111111111,0,2,0,0,0,0,0,0,2,0,0,1395563760,0,3,0,296.230769230769,2,0.230769230769231,1395563893,133,"Yes"
2,"0b7e676efcc4a196e5c7cb05ec3cdbad",1,1394539222,43526,90,25,6,0,0,0,2,0,0,1,0,254,50.8,0,0,0,1394539022,21900,6,0.5,200,1394539222,"Yes"
2,"0bdbd0b820fc08bd4d7b3e6cd9e93550",3,1394097084,410,0,0,0,8,0,0,0,0,0,0,3,0,0,1394096798,0,74,0,409.803921568627,8,0.156862745098039,1394097084,286,"No"
2,"0bdbd0b820fc08bd4d7b3e6cd9e93550",8,1394098193,254,90,90,0,5,0,0,0,0,0,0,1,0,0,1394098179,0,142,0,409.803921568627,5,0.156862745098039,1394098193,14,"Yes"
5,"0bdbd0b820fc08bd4d7b3e6cd9e93550",4,1394714420,1269,88.8888888888889,0,0,8,0,0,0,0,0,0,3,0,0,1394713774,0,190,0,409.803921568627,8,0.156862745098039,1394714420,646,"No"
5,"0bdbd0b820fc08bd4d7b3e6cd9e93550",6,1394716503,1835,88.8888888888889,0,0,13,1,0,0,0,2,0,5,0,0,1394716348,0,1598,0,409.803921568627,13,0.156862745098039,1394716503,155,"No"
14,"0bdbd0b820fc08bd4d7b3e6cd9e93550",11,1396530329,462,53.3333333333333,0,0,15,1,0,0,0,1,0,8,0,0,1396530299,0,400,0,409.803921568627,15,0.156862745098039,1396530329,30,"No"
14,"0bdbd0b820fc08bd4d7b3e6cd9e93550",12,1396530433,104,86.6666666666667,33.3333333333333,0,1,0,0,0,0,0,0,1,0,0,1396530380,0,0,0,409.803921568627,1,0.156862745098039,1396530433,53,"Yes"
14,"0bdbd0b820fc08bd4d7b3e6cd9e93550",21,1396534063,379,86.6666666666667,0,0,11,0,0,0,0,0,0,4,0,0,1396533989,0,88,0,409.803921568627,11,0.156862745098039,1396534063,74,"No"
15,"0bdbd0b820fc08bd4d7b3e6cd9e93550",3,1396595926,4725,90,10,0,13,1,0,0,0,3,0,5,0,0,1396595893,0,4626,0,409.803921568627,13,0.156862745098039,1396595926,33,"Yes"
5,"0bdf53f63b4dccb50b6ab145cf561f25",2,1394112187,5212,100,11.1111111111111,0,17,0,0,0,0,0,0,9,0,0,1394112042,0,5036,0,1187.6,17,0.2,1394112187,145,"Yes"
2,"0c40431eea9ff6721af245c0a1726f39",1,1395088454,194198,0,-75,186,0,0,0,141,11,0,5,0,189820,1026.05405405405,0,0,0,1395084471,65184.6666666667,186,0.333333333333333,3983,1395088454,"No"
1,"0c5496c71e7f6a7473aa1f60fccf89cc",11,1393629613,32006,62.5,0,1,28,1,2,0,0,1,1,12,0,0,1393626243,0,28593,1393626596,14535.4210526316,29,0.157894736842105,3017,3370,"No"
1,"0c5496c71e7f6a7473aa1f60fccf89cc",13,1393839066,209307,87.5,25,0,9,0,1,0,0,2,0,3,0,0,1393836742,0,206651,0,14535.4210526316,9,0.157894736842105,1393839066,2324,"Yes"
1,"0c5496c71e7f6a7473aa1f60fccf89cc",14,1393845157,6091,85,-2.5,0,12,0,5,0,0,1,0,4,0,0,1393843242,0,3837,0,14535.4210526316,12,0.157894736842105,1393845157,1915,"No"
2,"0c5496c71e7f6a7473aa1f60fccf89cc",7,1393516619,2821,100,25,0,2,0,0,0,0,0,0,1,0,0,1393514166,0,83,0,14535.4210526316,2,0.157894736842105,1393516619,2453,"Yes"
4,"0c5496c71e7f6a7473aa1f60fccf89cc",6,1396278932,511,0,0,0,5,0,0,0,0,2,0,1,0,0,1396278840,0,317,0,14535.4210526316,5,0.157894736842105,1396278932,92,"No"
4,"0c5496c71e7f6a7473aa1f60fccf89cc",7,1396281406,2474,0,0,0,6,0,0,0,0,0,0,5,0,0,1396280141,0,1120,0,14535.4210526316,6,0.157894736842105,1396281406,1265,"No"
4,"0c7e2dc842052376545967c9126efc0d",2,1395181284,431,25,25,0,2,0,0,0,0,0,0,1,0,0,1395181095,0,91,0,52200.8,2,0.0857142857142857,1395181284,189,"Yes"
4,"0c7e2dc842052376545967c9126efc0d",6,1395495356,310168,100,0,24,16,0,0,20,2,0,1,6,15277,664.217391304348,1395444126,22,4086,1395433923,52200.8,40,0.0857142857142857,61433,51230,"No"
11,"0c7e2dc842052376545967c9126efc0d",2,1396641364,1203,77.7777777777778,0,0,2,0,0,0,0,0,0,1,0,0,1396640269,0,23,0,52200.8,2,0.0857142857142857,1396641364,1095,"No"
2,"0cdbed1207659d1e6c88f84ed3b5c1ae",2,1395307610,495,65,-10,0,4,0,0,0,0,0,0,1,0,0,1395307202,0,43,0,300.538461538462,4,0.153846153846154,1395307610,408,"No"
4,"0cdbed1207659d1e6c88f84ed3b5c1ae",4,1395415952,433,50,50,0,6,0,0,0,0,0,0,2,0,0,1395415702,0,40,0,300.538461538462,6,0.153846153846154,1395415952,250,"Yes"
4,"0d0ed6a8c65e00eedcf74d5fe6406d33",1,1394232490,486,75,75,0,6,0,0,0,0,0,0,3,0,0,1394232175,0,35,0,12223.7175572519,6,0.297709923664122,1394232490,315,"Yes"
5,"0d0ed6a8c65e00eedcf74d5fe6406d33",4,1395158876,559,20,0,0,2,0,0,0,0,0,0,2,0,0,1395158604,0,52,0,12223.7175572519,2,0.297709923664122,1395158876,272,"No"
5,"0d0ed6a8c65e00eedcf74d5fe6406d33",6,1395163727,4056,20,0,0,4,0,0,0,0,0,0,3,0,0,1395163377,0,571,0,12223.7175572519,4,0.297709923664122,1395163727,350,"No"
5,"0d0ed6a8c65e00eedcf74d5fe6406d33",10,1395165868,167,31.1111111111111,0,0,1,0,0,0,0,0,0,0,0,0,1395165748,0,0,0,12223.7175572519,1,0.297709923664122,1395165868,120,"No"
5,"0d0ed6a8c65e00eedcf74d5fe6406d33",11,1395168582,2714,31.1111111111111,0,0,15,0,0,0,0,0,0,13,0,0,1395168500,0,2494,0,12223.7175572519,15,0.297709923664122,1395168582,82,"No"
5,"0d0ed6a8c65e00eedcf74d5fe6406d33",12,1395256975,88393,31.1111111111111,0,14,7,0,0,4,2,0,1,3,603,46.3846153846154,1395256545,0,370,1395169411,12223.7175572519,21,0.297709923664122,87564,430,"No"
5,"0d0ed6a8c65e00eedcf74d5fe6406d33",14,1395327843,70600,20,-11.1111111111111,124,21,0,0,81,3,0,3,14,10734,87.2682926829268,1395326696,0,57931,1395268700,12223.7175572519,145,0.297709923664122,59143,1147,"No"
5,"0d0ed6a8c65e00eedcf74d5fe6406d33",27,1395404122,72060,86.6666666666667,11.1111111111111,1,22,0,0,0,0,0,1,10,0,0,1395403834,0,71584,1395403633,12223.7175572519,23,0.297709923664122,489,288,"Yes"
5,"0d0ed6a8c65e00eedcf74d5fe6406d33",28,1395405279,1157,86.6666666666667,0,0,3,0,0,0,0,0,0,2,0,0,1395404762,0,143,0,12223.7175572519,3,0.297709923664122,1395405279,517,"No"
5,"0d0ed6a8c65e00eedcf74d5fe6406d33",30,1395414826,8640,97.7777777777778,11.1111111111111,0,4,0,0,0,0,0,0,4,0,0,1395412083,0,5548,0,12223.7175572519,4,0.297709923664122,1395414826,2743,"Yes"
7,"0d0ed6a8c65e00eedcf74d5fe6406d33",7,1395508412,595,0,0,0,1,0,0,0,0,0,0,0,0,0,1395508071,0,0,0,12223.7175572519,1,0.297709923664122,1395508412,341,"No"
7,"0d0ed6a8c65e00eedcf74d5fe6406d33",9,1395510208,1411,0,0,0,2,0,0,0,0,0,0,2,0,0,1395510018,0,53,0,12223.7175572519,2,0.297709923664122,1395510208,190,"No"
7,"0d0ed6a8c65e00eedcf74d5fe6406d33",13,1395512440,1392,97.1428571428571,28.5714285714286,0,2,0,0,0,0,0,0,1,0,0,1395512176,0,24,0,12223.7175572519,2,0.297709923664122,1395512440,264,"Yes"
8,"0d0ed6a8c65e00eedcf74d5fe6406d33",1,1396202200,693,0,0,0,1,0,0,0,0,0,0,1,0,0,1396201590,0,0,0,12223.7175572519,1,0.297709923664122,1396202200,610,"No"
9,"0d0ed6a8c65e00eedcf74d5fe6406d33",1,1396624862,375,12.5,0,0,3,0,0,0,0,0,0,0,0,0,1396624855,0,17,0,12223.7175572519,3,0.297709923664122,1396624862,7,"No"
9,"0d0ed6a8c65e00eedcf74d5fe6406d33",2,1396625042,180,25,12.5,0,1,0,0,0,0,0,0,0,0,0,1396624868,0,0,0,12223.7175572519,1,0.297709923664122,1396625042,174,"Yes"
9,"0d0ed6a8c65e00eedcf74d5fe6406d33",6,1397148128,456,50,0,0,6,0,0,0,0,0,0,2,0,0,1397147917,0,85,0,12223.7175572519,6,0.297709923664122,1397148128,211,"No"
9,"0d0ed6a8c65e00eedcf74d5fe6406d33",7,1397149552,1424,50,0,0,2,0,0,0,0,0,0,1,0,0,1397148282,0,32,0,12223.7175572519,2,0.297709923664122,1397149552,1270,"No"
9,"0d0ed6a8c65e00eedcf74d5fe6406d33",9,1397150287,641,47.5,-2.5,0,2,0,0,0,0,0,0,2,0,0,1397149742,0,10,0,12223.7175572519,2,0.297709923664122,1397150287,545,"No"
9,"0d0ed6a8c65e00eedcf74d5fe6406d33",15,1397153823,1815,47.5,0,0,5,0,0,0,0,0,0,5,0,0,1397153488,0,1192,0,12223.7175572519,5,0.297709923664122,1397153823,335,"No"
11,"0d0ed6a8c65e00eedcf74d5fe6406d33",1,1397668446,418,0,0,0,2,0,0,0,0,0,0,1,0,0,1397668164,0,33,0,12223.7175572519,2,0.297709923664122,1397668446,282,"No"
11,"0d0ed6a8c65e00eedcf74d5fe6406d33",2,1397668903,457,0,0,0,5,0,0,0,0,0,0,5,0,0,1397668800,0,272,0,12223.7175572519,5,0.297709923664122,1397668903,103,"No"
11,"0d0ed6a8c65e00eedcf74d5fe6406d33",5,1397670731,1357,0,0,0,6,0,0,0,0,0,0,6,0,0,1397670041,0,497,0,12223.7175572519,6,0.297709923664122,1397670731,690,"No"
11,"0d0ed6a8c65e00eedcf74d5fe6406d33",8,1397939149,268143,8.88888888888889,-2.22222222222222,0,3,0,0,0,0,0,0,2,0,0,1397938496,0,45,0,12223.7175572519,3,0.297709923664122,1397939149,653,"No"
11,"0d0ed6a8c65e00eedcf74d5fe6406d33",10,1397940705,883,0,-8.88888888888889,0,3,0,0,0,0,0,0,3,0,0,1397940631,0,465,0,12223.7175572519,3,0.297709923664122,1397940705,74,"No"
11,"0d0ed6a8c65e00eedcf74d5fe6406d33",16,1397943843,859,53.3333333333333,22.2222222222222,0,2,0,0,0,0,0,0,2,0,0,1397943252,0,69,0,12223.7175572519,2,0.297709923664122,1397943843,591,"Yes"
14,"0d0ed6a8c65e00eedcf74d5fe6406d33",2,1398530054,1491,0,0,33,2,0,0,29,0,0,1,2,589,18.40625,1398529419,0,631,1398530046,12223.7175572519,35,0.297709923664122,8,635,"No"
14,"0d0ed6a8c65e00eedcf74d5fe6406d33",3,1398530553,499,0,0,19,3,0,0,18,0,0,1,3,151,8.38888888888889,1398530255,0,19,1398530209,12223.7175572519,22,0.297709923664122,344,298,"No"
14,"0d0ed6a8c65e00eedcf74d5fe6406d33",4,1398530834,281,0,0,0,2,0,0,0,0,0,0,2,0,0,1398530735,0,70,0,12223.7175572519,2,0.297709923664122,1398530834,99,"No"
14,"0d0ed6a8c65e00eedcf74d5fe6406d33",5,1398530960,126,26.6666666666667,26.6666666666667,0,1,0,0,0,0,0,0,1,0,0,1398530878,0,0,0,12223.7175572519,1,0.297709923664122,1398530960,82,"Yes"
14,"0d0ed6a8c65e00eedcf74d5fe6406d33",14,1398534022,380,60,6.66666666666666,0,2,0,0,0,0,0,0,2,0,0,1398533740,0,17,0,12223.7175572519,2,0.297709923664122,1398534022,282,"Yes"
14,"0d0ed6a8c65e00eedcf74d5fe6406d33",15,1398534485,463,60,0,0,1,0,0,0,0,0,0,1,0,0,1398534229,0,0,0,12223.7175572519,1,0.297709923664122,1398534485,256,"No"
15,"0d0ed6a8c65e00eedcf74d5fe6406d33",1,1398547302,1191,0,-30,0,2,0,0,0,0,0,0,1,0,0,1398546901,0,18,0,12223.7175572519,2,0.297709923664122,1398547302,401,"No"
15,"0d0ed6a8c65e00eedcf74d5fe6406d33",5,1398548504,271,40,10,0,1,0,0,0,0,0,0,1,0,0,1398548415,0,0,0,12223.7175572519,1,0.297709923664122,1398548504,89,"Yes"
15,"0d0ed6a8c65e00eedcf74d5fe6406d33",7,1398549646,739,0,-40,0,2,0,0,0,0,0,0,2,0,0,1398549262,0,41,0,12223.7175572519,2,0.297709923664122,1398549646,384,"No"
15,"0d0ed6a8c65e00eedcf74d5fe6406d33",10,1398550665,855,20,-20,0,1,0,0,0,0,0,0,1,0,0,1398549998,0,0,0,12223.7175572519,1,0.297709923664122,1398550665,667,"No"
15,"0d0ed6a8c65e00eedcf74d5fe6406d33",12,1398551974,599,40,0,0,5,0,0,0,0,0,0,4,0,0,1398551523,0,65,0,12223.7175572519,5,0.297709923664122,1398551974,451,"No"
15,"0d0ed6a8c65e00eedcf74d5fe6406d33",13,1398552258,284,40,0,0,4,0,0,0,0,0,0,3,0,0,1398552098,0,61,0,12223.7175572519,4,0.297709923664122,1398552258,160,"No"
15,"0d0ed6a8c65e00eedcf74d5fe6406d33",14,1398718362,166104,40,0,0,2,0,0,0,0,0,0,1,0,0,1398717058,0,172,0,12223.7175572519,2,0.297709923664122,1398718362,1304,"No"
1,"0d2ae4b499c9cbfa68d07a1465e5d0a0",1,1393601108,353,100,17.5,4,0,0,0,3,0,0,1,0,59,19.6666666666667,0,0,0,1393600961,3859.25,4,0.4,147,1393601108,"Yes"
5,"0d2ae4b499c9cbfa68d07a1465e5d0a0",1,1394718520,2944,88.8888888888889,11.1111111111111,0,3,0,0,0,0,0,0,3,0,0,1394717590,0,528,0,3859.25,3,0.4,1394718520,930,"Yes"
5,"0d2ae4b499c9cbfa68d07a1465e5d0a0",2,1394722751,4231,88.8888888888889,0,0,4,0,0,0,0,0,0,4,0,0,1394721929,0,871,0,3859.25,4,0.4,1394722751,822,"No"
8,"0d2ae4b499c9cbfa68d07a1465e5d0a0",1,1396364316,694,0,0,0,3,0,0,0,0,0,0,3,0,0,1396363949,0,185,0,3859.25,3,0.4,1396364316,367,"No"
8,"0d2ae4b499c9cbfa68d07a1465e5d0a0",2,1396372342,8026,0,0,0,1,0,0,0,0,0,0,1,0,0,1396372027,0,0,0,3859.25,1,0.4,1396372342,315,"No"
9,"0d2ae4b499c9cbfa68d07a1465e5d0a0",3,1397048305,4073,87.5,0,0,3,0,0,0,0,0,0,3,0,0,1397047471,0,1342,0,3859.25,3,0.4,1397048305,834,"No"
14,"0d2ae4b499c9cbfa68d07a1465e5d0a0",3,1398600795,51343,46.6666666666667,6.66666666666666,0,2,0,0,0,0,0,0,2,0,0,1398599758,0,37478,0,3859.25,2,0.4,1398600795,1037,"Yes"
14,"0d2ae4b499c9cbfa68d07a1465e5d0a0",5,1398602812,981,33.3333333333333,-6.66666666666667,0,11,0,0,0,0,0,0,4,0,0,1398602807,0,648,0,3859.25,11,0.4,1398602812,5,"No"
11,"0d5657b0ea359ff8e17ee8473edfe27b",6,1395415370,331,88.8888888888889,22.2222222222222,0,1,0,0,0,0,0,0,0,0,0,1395415055,0,0,0,3494,1,0.125,1395415370,315,"Yes"
15,"0d5657b0ea359ff8e17ee8473edfe27b",3,1396537208,1219,70,10,0,7,0,0,0,0,0,0,4,0,0,1396536528,0,40,0,3494,7,0.125,1396537208,680,"Yes"
15,"0d5657b0ea359ff8e17ee8473edfe27b",5,1396615137,77822,80,0,0,15,0,0,0,0,0,0,10,0,0,1396614909,0,76679,0,3494,15,0.125,1396615137,228,"No"
1,"0d94c6e76747217693267fca7d395953",10,1393608162,453,0,0,0,4,0,0,0,0,0,0,2,0,0,1393607890,0,64,0,423.266666666667,4,0.0666666666666667,1393608162,272,"No"
1,"0dfe77aae5201379f98f2e63cc55168c",5,1395483445,124913,0,0,0,13,0,0,0,0,0,0,5,0,0,1395483394,0,124745,0,27033.4193548387,13,0.032258064516129,1395483445,51,"No"
4,"0dfe77aae5201379f98f2e63cc55168c",7,1396387684,85954,0,0,5,1,0,0,2,0,0,1,0,367,91.75,1396383104,0,0,1396382650,27033.4193548387,6,0.032258064516129,5034,4580,"No"
4,"0dfe77aae5201379f98f2e63cc55168c",26,1396714331,154341,0,-50,0,3,0,0,0,0,0,0,2,0,0,1396643898,0,83171,0,27033.4193548387,3,0.032258064516129,1396714331,70433,"No"
5,"0dfe77aae5201379f98f2e63cc55168c",2,1397424871,2066711,0,0,9,21,0,0,2,2,0,2,8,244712,30589,1396643898,0,1285249,1396382650,27033.4193548387,30,0.032258064516129,1042221,780973,"No"
0,"0e80b030ba4b7d14641a0b993972de3a",1,1400602597,2889349,77.7778307596842,27.7778307596842,3,0,0,0,0,0,0,3,0,2301,1150.5,0,0,0,1397716656,578048,3,0.2,2885941,1400602597,"Yes"
12,"0ec8c5e14dbb67d4f73a7d750e30f30d",3,1395608928,929,100,4.16666666666666,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1395608478,1397.90909090909,1,0.0909090909090909,450,1395608928,"Yes"
1,"0f8619e980de128c5fc940567257a513",1,1395489566,395,87.5,12.5,0,4,0,0,0,0,0,0,2,0,0,1395489553,0,279,0,567.666666666667,4,0.476190476190476,1395489566,13,"Yes"
1,"0f8619e980de128c5fc940567257a513",2,1395489928,362,100,12.5,0,3,0,0,0,0,0,0,2,0,0,1395489752,0,33,0,567.666666666667,3,0.476190476190476,1395489928,176,"Yes"
4,"0f8619e980de128c5fc940567257a513",3,1395836100,527,50,0,0,4,0,0,0,0,0,0,3,0,0,1395835673,0,26,0,567.666666666667,4,0.476190476190476,1395836100,427,"No"
4,"0f8619e980de128c5fc940567257a513",7,1395837610,639,75,0,0,3,0,0,0,0,0,0,2,0,0,1395837366,0,12,0,567.666666666667,3,0.476190476190476,1395837610,244,"No"
4,"0f8619e980de128c5fc940567257a513",8,1395837767,157,50,-25,0,1,0,0,0,0,0,0,0,0,0,1395837682,0,0,0,567.666666666667,1,0.476190476190476,1395837767,85,"No"
4,"0f8619e980de128c5fc940567257a513",10,1395838523,691,75,0,0,1,0,0,0,0,0,0,0,0,0,1395837878,0,0,0,567.666666666667,1,0.476190476190476,1395838523,645,"No"
5,"0f8619e980de128c5fc940567257a513",1,1396264274,365,100,13.3333333333333,0,2,0,0,0,0,0,0,1,0,0,1396264059,0,9,0,567.666666666667,2,0.476190476190476,1396264274,215,"Yes"
14,"0f8619e980de128c5fc940567257a513",1,1399214085,2844,53.3333333333333,-20,0,6,0,0,0,0,0,0,5,0,0,1399213988,0,2196,0,567.666666666667,6,0.476190476190476,1399214085,97,"No"
15,"0f8619e980de128c5fc940567257a513",1,1399207954,3311,80,10,0,10,0,0,0,0,0,0,8,0,0,1399207733,0,2877,0,567.666666666667,10,0.476190476190476,1399207954,221,"Yes"
15,"0f8619e980de128c5fc940567257a513",3,1399208333,365,100,20,0,2,0,0,0,0,0,0,1,0,0,1399208030,0,17,0,567.666666666667,2,0.476190476190476,1399208333,303,"Yes"
14,"0fb981d27d4947ff0501f80cc982d180",5,1398104290,1491,86.6666666666667,0,0,4,0,0,0,0,0,0,1,0,0,1398103736,0,92,0,6477,4,0.153846153846154,1398104290,554,"No"
14,"0fb981d27d4947ff0501f80cc982d180",6,1398104988,698,100,13.3333333333333,0,4,0,0,0,0,0,0,1,0,0,1398104759,0,75,0,6477,4,0.153846153846154,1398104988,229,"Yes"
2,"1043cdc034d2d3cfec81e8db5924ee4d",4,1393885695,364645,100,25,0,6,0,0,0,0,0,0,3,0,0,1393521714,0,105,0,73213.8,6,0.2,1393885695,363981,"Yes"
14,"1046b7363e8ead3d3f9738ce2fa6bbdc",4,1396849718,376,100,13.3333333333333,0,2,0,0,0,0,0,0,1,0,0,1396849469,0,37,0,514.4,2,0.1,1396849718,249,"Yes"
1,"1051ecb12444995e28a97d6e936d244f",4,1393705455,250,0,0,0,2,0,0,0,0,0,0,1,0,0,1393705263,0,21,0,4140.51492537313,2,0.149253731343284,1393705455,192,"No"
1,"1051ecb12444995e28a97d6e936d244f",5,1393705958,503,0,0,5,0,0,0,3,0,0,1,0,123,30.75,0,0,0,1393705876,4140.51492537313,5,0.149253731343284,82,1393705958,"No"
1,"1051ecb12444995e28a97d6e936d244f",6,1393706182,224,60,60,2,0,0,0,1,0,0,1,0,12,12,0,0,0,1393706045,4140.51492537313,2,0.149253731343284,137,1393706182,"Yes"
2,"1051ecb12444995e28a97d6e936d244f",1,1393702937,265,75,25,0,4,0,0,0,0,0,0,2,0,0,1393702768,0,65,0,4140.51492537313,4,0.149253731343284,1393702937,169,"Yes"
